"sample","module_number","module","ID","Term","Ont","N","DE","P.DE","type"
"Poly10_int","19","yellow","GO:0010817","regulation of hormone levels","BP",44,4,0.00317316829440667,"GOTerms"
"Poly10_int","19","yellow","GO:0097435","supramolecular fiber organization","BP",104,6,0.00326663370263739,"GOTerms"
"Poly10_int","19","yellow","GO:0022603","regulation of anatomical structure morphogenesis","BP",73,5,0.00343406889307567,"GOTerms"
"Poly10_int","19","yellow","GO:0035295","tube development","BP",106,6,0.00359003092733421,"GOTerms"
"Poly10_int","19","yellow","GO:0048518","positive regulation of biological process","BP",542,16,0.00367652175332946,"GOTerms"
"Poly10_int","19","yellow","GO:0050793","regulation of developmental process","BP",221,9,0.00375579107511707,"GOTerms"
"Poly10_int","19","yellow","GO:1903035","negative regulation of response to wounding","BP",7,2,0.00385077915781908,"GOTerms"
"Poly10_int","19","yellow","GO:0048660","regulation of smooth muscle cell proliferation","BP",7,2,0.00385077915781908,"GOTerms"
"Poly10_int","19","yellow","GO:0009987","cellular process","BP",1842,39,0.00423726071733746,"GOTerms"
"Poly10_int","19","yellow","GO:0006928","movement of cell or subcellular component","BP",185,8,0.00432556180318284,"GOTerms"
"Poly10_int","19","yellow","GO:0002009","morphogenesis of an epithelium","BP",48,4,0.00435694899602686,"GOTerms"
"Poly10_int","19","yellow","GO:0042692","muscle cell differentiation","BP",49,4,0.00469358783308711,"GOTerms"
"Poly10_int","19","yellow","GO:0031032","actomyosin structure organization","BP",25,3,0.00484555770306385,"GOTerms"
"Poly10_int","19","yellow","GO:0071375","cellular response to peptide hormone stimulus","BP",25,3,0.00484555770306385,"GOTerms"
"Poly10_int","19","yellow","GO:0071363","cellular response to growth factor stimulus","BP",80,5,0.0050854670248152,"GOTerms"
"Poly10_int","19","yellow","GO:0032963","collagen metabolic process","BP",8,2,0.00508758436655322,"GOTerms"
"Poly10_int","19","yellow","GO:0048659","smooth muscle cell proliferation","BP",8,2,0.00508758436655322,"GOTerms"
"Poly10_int","19","yellow","GO:0071310","cellular response to organic substance","BP",191,8,0.00523259587857404,"GOTerms"
"Poly10_int","19","yellow","GO:0070848","response to growth factor","BP",81,5,0.00536030734596763,"GOTerms"
"Poly10_int","19","yellow","GO:0045137","development of primary sexual characteristics","BP",26,3,0.00542222703645583,"GOTerms"
"Poly10_int","19","yellow","GO:0008406","gonad development","BP",26,3,0.00542222703645583,"GOTerms"
"Poly10_int","19","yellow","GO:0001501","skeletal system development","BP",82,5,0.00564549299775105,"GOTerms"
"Poly10_int","19","yellow","GO:0009719","response to endogenous stimulus","BP",155,7,0.00591646265994369,"GOTerms"
"Poly10_int","19","yellow","GO:0072359","circulatory system development","BP",118,6,0.00605270426198329,"GOTerms"
"Poly10_int","19","yellow","GO:0009605","response to external stimulus","BP",196,8,0.00609404098158641,"GOTerms"
"Poly10_int","19","yellow","GO:0042446","hormone biosynthetic process","BP",9,2,0.00648163893004977,"GOTerms"
"Poly10_int","19","yellow","GO:0061041","regulation of wound healing","BP",9,2,0.00648163893004977,"GOTerms"
"Poly10_int","19","yellow","GO:1901653","cellular response to peptide","BP",29,3,0.00739190304399046,"GOTerms"
"Poly10_int","19","yellow","GO:0009888","tissue development","BP",203,8,0.00747634691763593,"GOTerms"
"Poly10_int","19","yellow","GO:0030155","regulation of cell adhesion","BP",56,4,0.00754858085945665,"GOTerms"
"Poly10_int","19","yellow","GO:0009790","embryo development","BP",124,6,0.00766438350475849,"GOTerms"
"Poly10_int","19","yellow","GO:0090109","regulation of cell-substrate junction assembly","BP",10,2,0.00802838264409086,"GOTerms"
"Poly10_int","19","yellow","GO:0051893","regulation of focal adhesion assembly","BP",10,2,0.00802838264409086,"GOTerms"
"Poly10_int","19","yellow","GO:0043434","response to peptide hormone","BP",30,3,0.00813044423057365,"GOTerms"
"Poly10_int","19","yellow","GO:0030036","actin cytoskeleton organization","BP",91,5,0.00871049561917418,"GOTerms"
"Poly10_int","19","yellow","GO:0048598","embryonic morphogenesis","BP",91,5,0.00871049561917418,"GOTerms"
"Poly10_int","19","yellow","GO:0030029","actin filament-based process","BP",92,5,0.00910997278527292,"GOTerms"
"Poly10_int","19","yellow","GO:0003006","developmental process involved in reproduction","BP",60,4,0.00960261675067195,"GOTerms"
"Poly10_int","19","yellow","GO:0060986","endocrine hormone secretion","BP",11,2,0.00972335047475717,"GOTerms"
"Poly10_int","19","yellow","GO:0150116","regulation of cell-substrate junction organization","BP",11,2,0.00972335047475717,"GOTerms"
"Poly10_int","19","yellow","GO:0002376","immune system process","BP",172,7,0.0102255417415895,"GOTerms"
"Poly10_int","19","yellow","GO:0031589","cell-substrate adhesion","BP",33,3,0.0105994293521188,"GOTerms"
"Poly10_int","19","yellow","GO:0042060","wound healing","BP",33,3,0.0105994293521188,"GOTerms"
"Poly10_int","19","yellow","GO:0048522","positive regulation of cellular process","BP",504,14,0.010719094230593,"GOTerms"
"Poly10_int","19","yellow","GO:0006952","defense response","BP",96,5,0.0108344182039514,"GOTerms"
"Poly10_int","19","yellow","GO:0008283","cell population proliferation","BP",176,7,0.0115058959331678,"GOTerms"
"Poly10_int","19","yellow","GO:1901652","response to peptide","BP",34,3,0.0115083342202767,"GOTerms"
"Poly10_int","19","yellow","GO:0090288","negative regulation of cellular response to growth factor stimulus","BP",12,2,0.0115621708175909,"GOTerms"
"Poly10_int","19","yellow","GO:0010862","positive regulation of pathway-restricted SMAD protein phosphorylation","BP",12,2,0.0115621708175909,"GOTerms"
"Poly10_int","19","yellow","GO:0048514","blood vessel morphogenesis","BP",64,4,0.011989459988897,"GOTerms"
"Poly10_int","19","yellow","GO:0030097","hemopoiesis","BP",65,4,0.0126402968130567,"GOTerms"
"Poly10_int","19","yellow","GO:0048568","embryonic organ development","BP",66,4,0.0133133055743735,"GOTerms"
"Poly10_int","19","yellow","GO:0051017","actin filament bundle assembly","BP",13,2,0.0135405637863486,"GOTerms"
"Poly10_int","19","yellow","GO:0061572","actin filament bundle organization","BP",13,2,0.0135405637863486,"GOTerms"
"Poly10_int","19","yellow","GO:0007044","cell-substrate junction assembly","BP",13,2,0.0135405637863486,"GOTerms"
"Poly10_int","19","yellow","GO:0048041","focal adhesion assembly","BP",13,2,0.0135405637863486,"GOTerms"
"Poly10_int","19","yellow","GO:0032342","aldosterone biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0032341","aldosterone metabolic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0006702","androgen biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0008209","androgen metabolic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0008595","anterior/posterior axis specification, embryo","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0070831","basement membrane assembly","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0007350","blastoderm segmentation","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0006700","C21-steroid hormone biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0015670","carbon dioxide transport","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0071244","cellular response to carbon dioxide","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:1990314","cellular response to insulin-like growth factor stimulus","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0030574","collagen catabolic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0034651","cortisol biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0034650","cortisol metabolic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0035442","dipeptide transmembrane transport","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0042938","dipeptide transport","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0036072","direct ossification","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0000578","embryonic axis specification","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0048557","embryonic digestive tract morphogenesis","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0044409","entry into host","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0030540","female genitalia development","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0030237","female sex determination","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0006704","glucocorticoid biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0045107","intermediate filament polymerization","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0045105","intermediate filament polymerization or depolymerization","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0001957","intramembranous ossification","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0030539","male genitalia development","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0014004","microglia differentiation","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0006705","mineralocorticoid biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0008212","mineralocorticoid metabolic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0052372","modulation by symbiont of entry into host","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:2000180","negative regulation of androgen biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0032780","negative regulation of ATPase activity","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:1903611","negative regulation of calcium-dependent ATPase activity","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:1904932","negative regulation of cartilage condensation","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0150118","negative regulation of cell-substrate junction organization","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0051895","negative regulation of focal adhesion assembly","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:1905940","negative regulation of gonad development","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:2000019","negative regulation of male gonad development","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0051151","negative regulation of smooth muscle cell differentiation","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0061369","negative regulation of testicular blood vessel morphogenesis","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:2000225","negative regulation of testosterone biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0038030","non-canonical Wnt signaling pathway via MAPK cascade","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0120255","olefinic compound biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0019755","one-carbon compound transport","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0018149","peptide cross-linking","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0075294","positive regulation by symbiont of entry into host","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0032349","positive regulation of aldosterone biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0032346","positive regulation of aldosterone metabolic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0045777","positive regulation of blood pressure","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0032849","positive regulation of cellular pH reduction","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:2000066","positive regulation of cortisol biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:2001150","positive regulation of dipeptide transmembrane transport","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:2000880","positive regulation of dipeptide transport","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0031948","positive regulation of glucocorticoid biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0031945","positive regulation of glucocorticoid metabolic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0046886","positive regulation of hormone biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0045651","positive regulation of macrophage differentiation","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0014008","positive regulation of microglia differentiation","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:2000878","positive regulation of oligopeptide transport","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0060391","positive regulation of SMAD protein signal transduction","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0090031","positive regulation of steroid hormone biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0032230","positive regulation of synaptic transmission, GABAergic","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0003084","positive regulation of systemic arterial blood pressure","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0046598","positive regulation of viral entry into host cell","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0032347","regulation of aldosterone biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0032344","regulation of aldosterone metabolic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:1903610","regulation of calcium-dependent ATPase activity","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:2000064","regulation of cortisol biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:2001148","regulation of dipeptide transmembrane transport","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0090089","regulation of dipeptide transport","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0031946","regulation of glucocorticoid biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0014006","regulation of microglia differentiation","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0090088","regulation of oligopeptide transport","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0090030","regulation of steroid hormone biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0032228","regulation of synaptic transmission, GABAergic","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0001990","regulation of systemic arterial blood pressure by hormone","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0003081","regulation of systemic arterial blood pressure by renin-angiotensin","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","BP",1,1,0.013893060979273,"GOTerms"
"Poly10_int","19","yellow","GO:2000224","regulation of testosterone biosynthetic process","BP",1,1,0.013893060979273,"GOTerms"
